"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3875.47043210363","4191.70793418645","4451.93564355367","4344.62452101233","4376.06545249126","4509.12972910763","4611.75800032302","4764.34078064408","4851.59229388401","4961.12432656781","5128.61433644621","5196.15009836199","5433.26902723843","5692.63373752872","6479.76368965829","6766.5998120605","7373.75822211888","7874.93144508288","8124.81517886749","8079.38392286218","8538.19995395948","9002.23004537057","9363.76632318029","9699.2083777865","10365.3090596781","10465.8920558516","10200.1392609733","9887.9393548255","9853.73533646074","9609.48555672874","9354.13136713077","9709.09930646771","10662.7017064119","11251.2370313819","11686.6020661881",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","739.108850974286","737.528921327671","745.804310107439","742.107180797027","747.575677676837","756.545588583376","745.81084401481","745.105523925628","801.046939699916","783.183877091627","764.28188514316","809.387186909375","832.469364409205","836.978440593236","832.125196599523","888.304262543839","935.175329354286","954.892280110555","1010.43184621169","998.792501504778","1057.51100257385","1064.41917390361","1161.78908289767","1137.76904129571","1161.32515723793","1172.19178758955","1188.55709229837","1208.14609955266","1275.99643935327","1419.16805070193","1496.83350023022","1585.59922021188","1839.96909675903","1875.15306770628","2049.93305251019",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2839.84330955838","2869.60336970152","2991.35134943498","2921.47704517002","2853.33080416608","2835.28912250855","2930.71333145872","2989.96114463265","3021.60341151961","3002.07703732431","3138.99138910401","3308.50611479543","3770.1793488182","4014.86695354936","4381.13682825117","4678.09163245173","4975.26979314967","5297.97029503285","5607.00840150758","5927.46111768635","6301.18372544791","6585.36193271035","6670.83826243627","7004.13119554477","7396.12835532947","7307.83788188925","7072.49693372311","7036.67414372387","7158.17107571781","7551.39380367192","7414.7749554048","7588.47885596359","8304.9581050353","8705.43426693539","9086.87550609627",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1978.56634185883","1995.07739244574","2002.63909596783","1997.71247648842","2064.16920957975","2187.03441961012","2324.78174247433","2417.98618298174","2497.44940017119","2672.49228436112","2806.25937937345","2916.55168323761","2948.22979847883","3046.1086825849","3255.48515859924","3455.99273667007","3657.96749691494","3891.49984972345","4044.37612184283","3879.66988190397","4042.22071276517","4324.71007244238","4507.94302866696","4710.57243158513","5067.74639018687","5448.89226010317","5882.36645219746","6225.34702574846","5935.16693631386","5981.10876431466","6274.09456741388","7119.16923360042","7796.69362034144","8319.97944140996","8708.79983051626",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19190.2281769694","20163.5596443119","20816.9375757306","21428.4829698518","22398.6756980917","23464.7613766528","24554.9497106893","26055.5217276584","27746.9871300647","29316.2634775738","31887.8534610687","33262.9823809205","34568.4593268108","34290.7550467807","35965.5468021136","37778.4864360065","41216.8840677591","44205.0449836126","46714.3454301392","44935.7457496481","45306.3078054895","47004.1370739062","47653.3401651371","49622.0519614799","49751.3092860822","50970.348484391","53162.2791598028","56037.567993606","58819.2609142584","62345.2538465433","62596.6302027524","68573.5648786446","77152.2237613361","78305.2888358968","84221.9783775078",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18448.5526448846","19567.2533258628","20609.2406781691","21569.2502652769","23012.1122946493","24344.3004674651","26816.3138408281","28603.3670458193","28198.4317655443","30573.7342242442","36986.4941984639","37833.4804107324","38056.2404278106","38684.7096825099","42672.9375348936","47966.8640112608","54369.1766461345","56181.3045666857","62072.7539854909","55618.6337641836","58219.6143463523","62460.0908157002","65774.3520746224","67377.9262258772","66332.4614374198","60754.1816916377","59280.1992028829","64589.5559196863","70253.8463693386","70939.605518036","67110.6045705502","88984.1386736515","123150.172908009","100437.199369202","101031.460599068",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","829.554109110962","888.91482121127","920.181508623286","951.910370753097","1026.08370072663","1058.20747644508","1110.22192688671","1161.98176079989","1186.92485601989","1233.66141098607","1316.82940913774","1388.47045455809","1390.43706974998","1453.18365785704","1542.44947639149","1627.83915596503","1717.78611779434","1809.3237124739","1942.152996933","2028.95740753622","2139.22749384013","2247.99742932205","2465.83469449131","2658.02196886933","2901.19752086169","2957.30559145504","2976.12513681451","3604.70825949747","3956.12461094443","4260.67373190851","4235.57462326905","4546.22970006289","5102.99231132947","5395.20820077513","5736.62134332704",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16215.1640239499","13265.1734522982","11167.4838030978","9512.73458321851","9307.97400425324","8726.05055383464","7818.14774938695","7230.94833386006","6449.61992824266","6117.86808932458","5838.38474480524","5587.10059513323","5132.474854085","5260.70566106421","5168.562529217","5336.45554924709","5974.81684403378","4788.51763173528","5863.37099288988","5567.8891646028","5620.40413037023","6544.10299768768","8153.2726237438","8428.7325679025","9725.9521482902","9955.33548663175","10281.267399011","9650.31890049941","9657.26073566654","10554.5218534787","10810.9461002401","12112.2358384228","13245.1094562619","13731.5704745016","14173.0081043154",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14871.4551034056","14560.4500543414","14937.4543136692","15964.2562442835","17111.1505208986","17885.3537056542","18441.6345459801","19127.3004126074","19319.9835645765","20579.365916514","21500.6292898099","22521.0409382492","23306.2795376277","23987.3688944924","25096.6858778485","25677.4190803252","27744.0617198326","29353.5006283723","29895.6451662949","30756.2239617129","31292.9527570392","32738.9884445601","33054.8936751088","36262.704728265","37331.3155732447","37578.02761327","39988.9250855472","42243.5084459397","42527.2784103301","45278.4587226734","45513.3123768343","48248.7176729892","54021.059471244","54320.2455903362","55624.9347220549",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16686.3149082482","17300.5699257689","17915.5623983128","18392.8107661745","19207.9795453562","19982.1062313746","20861.1318167786","21813.203728919","22397.5853063984","23275.5992495453","24714.1536316812","25490.1505258602","26276.8415679293","27061.2781799416","28501.3823486157","29853.5150268918","31850.3377066554","33420.3146424944","34294.054184163","33356.1797945684","34630.5226443081","36082.0900428659","37056.848555504","38406.4902843994","39558.3505698575","40708.2703142397","42093.5730162759","43728.1873172272","45413.544831542","47429.2920302938","46576.4539199176","50955.6018382245","56509.4361339468","58664.4130770316","61288.33090119",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26904.0022109974","28108.6614417885","29772.9044255702","30986.5262560408","31924.7750987709","33598.3331467029","34660.6248125636","36808.9347923976","36665.641851936","36791.5766837778","39443.2607398257","41679.0150905058","41511.028525808","40934.6957158245","42141.6368965156","43672.5203183067","46091.1822351846","48626.9220419854","52841.1889523143","55127.4677721764","55667.4687778644","52393.3135820293","49989.4425093994","47013.4730934385","44235.8336329334","36058.1666084788","33333.8635893722","33619.4988982607","37780.3308327271","37250.6110788359","35163.3281781415","38719.4587682049","42616.3348955868","41945.0255640883","41740.1658530012",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7121.72634199392","7238.57097769721","7176.42980503283","7353.21389594321","7645.19484033705","8076.33735110848","8335.88617031095","8901.05364719807","9053.21911608527","9372.63963828058","10095.6986353591","10538.3239070688","10969.9032561432","11528.2424871475","12183.5308158369","12874.3999293733","14061.9901372636","15107.9820679706","15638.1327950448","15119.1022216846","15550.2109878748","16366.5680464685","16757.6633930716","17079.3911542428","17518.2937756779","17476.4711695888","18472.6072678256","19669.9317663351","20713.3991383109","22389.5278119959","21293.9339575178","23596.3911672116","26119.4995618543","27385.5786524343","29109.3163261512",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1895.26266967807","1991.57964045638","2132.01941729421","2160.18966656162","2223.51428373889","2314.90798546521","2400.63451660045","2398.01357457396","2419.07785436237","2474.81647717057","2565.19958815141","2643.76627507187","2687.82993619927","2821.73137023045","3048.35709122876","3292.60223269538","3514.81365241137","3672.18527458861","3721.33293561622","3777.09098629051","3785.70113530595","3879.5977693449","4046.59848766311","4173.93858568758","4312.99070040776","4480.26313460985","4630.7315068374","4789.53646557553","4979.3734961655","5037.53401559745","5048.0213062963","5367.27364714762","5920.27430654107","6013.989636386","6252.11543199559",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4650.67095359123","5150.31408307998","5581.62221351175","5901.78222699077","6073.15352896882","6181.71544862477","6420.51255270846","6894.69104322054","7407.54984065164","7748.83596835302","8097.29578007965","8197.15760528353","8370.30337531917","8800.56663131567","9591.60288710752","10511.0220241591","11684.5550230964","13332.8660935017","14705.3714314955","14765.7380188572","15572.5786985323","17473.7651165489","19473.251491839","21923.6750843341","24376.0808599604","27245.2788402631","30276.7088496195","33533.32602165","32463.5403500842","33239.7332276186","27017.0033790906","30932.7627809145","36333.1269184359","39813.3857939972","41369.422541499",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3366.65696139394","3483.53898085083","3472.23065872636","3666.23318870324","4123.04187570327","4434.67245180979","4555.76959498506","4844.09819877521","4791.40570145125","4847.39826745144","5011.94540719164","5086.42247806779","5382.56641273977","5656.85816117967","6037.52025106396","6559.54330021754","7213.59606031591","7982.05008377224","8820.13901056849","8916.59577535359","9713.35863309362","10462.5770434663","10757.1522234351","11290.5547403874","11517.7371710247","11600.3873992867","12066.5460683317","12591.8562879234","13078.2323503405","13563.5372933551","12563.3038060893","15280.5512106486","16669.1561486769","17011.2278028825","17802.4182498972",
